customer_id,tenure_months,gender,sessions_last_30d,avg_session_duration_min,items_in_wishlist,items_in_cart,days_since_last_purchase,total_purchases,total_spend_eur,returns_last_90d,used_promo_code,app_user,newsletter_subscriber,churn
59692b75-3f85-465c-89d6-59dc76a4dbea,31,Male,3,1.46,11,0,64,55,3671.38,7,0,1,1,0
4f5e18ed-3366-4023-a961-d96ea77e8278,39,Female,30,6.43,27,1,157,57,5597.96,8,1,1,0,0
f5ff5cae-c776-4a28-b0c3-90e7a6c7fc7f,1,Female,23,8.94,0,0,126,1,114.54,0,0,1,1,0
a680a1b0-4e0e-4c2c-ae7b-96e6eb5876e7,19,Female,30,8.95,23,1,119,29,2399.6,2,0,1,1,0
aeb83cb1-7a05-4e8a-b11e-6f469608302a,19,Female,17,6.43,10,1,75,9,1158.01,0,0,1,0,0
d708d3da-b3b4-4ae0-a6e5-0bee71ed2572,33,Male,14,1.79,20,1,107,60,6076.88,0,1,1,0,0
e60b5297-12a9-4fa5-bdd2-837788b7bec9,29,Male,19,15.19,24,4,162,44,2350.75,3,1,1,1,0
9ffdf917-f444-4d83-9d5b-b98b18ab00ee,23,Non-binary,3,1.0,16,0,145,15,1146.6,1,0,1,1,0
6d25743e-fbb3-4008-bf5e-78eb79e3ff2c,13,Male,0,1.0,14,1,111,13,1420.42,1,0,1,0,0
837da520-bf8c-448a-847b-ca18d55fbb9c,40,Female,0,1.0,17,1,163,44,2343.03,6,1,1,1,1
492ae5d6-36e3-4891-8c17-91601ccd2d27,39,Male,34,6.47,31,0,24,20,995.76,0,0,1,1,0
afed3d2a-4296-4356-8eb4-3d02aff4aca9,13,Female,25,3.97,9,0,83,17,1986.92,0,0,0,1,0
5588b741-f034-4e20-bd79-539c8934bdba,25,Male,3,1.0,15,2,45,44,4216.65,0,1,0,1,0
c13836ef-caa9-4a2a-a779-fcd014e4bfd6,18,Female,0,1.0,7,1,127,35,2585.1,1,0,1,1,1
66059241-1576-42cf-b53f-0a749e8db612,17,Male,27,11.76,22,2,16,29,871.98,0,0,1,0,0
c465fccc-b655-421e-a884-a865c3a56ade,44,Female,2,1.0,24,3,60,78,7232.27,9,1,1,1,0
f61f0a73-4ba1-489b-9983-380780cf6a87,44,Male,36,22.42,31,1,45,30,2565.71,0,1,1,0,0
49353bca-e6bb-4315-9586-43fff253eaef,14,Male,37,14.18,9,1,168,18,678.83,1,1,1,1,0
d56ed2d8-9084-4209-8664-64c7c1c1be6f,26,Male,11,6.83,24,2,48,44,2092.8,5,1,1,1,0
aec3ec48-41d5-4995-82ad-b2bb94898838,11,Female,18,7.49,17,0,82,16,1231.54,0,1,1,1,0
039c340c-e12e-470c-8a01-347c0a7f54c0,2,Male,39,9.89,3,0,63,1,125.73,0,1,1,1,0
602b3c21-d363-465e-b56a-62865fc71df9,14,Female,6,1.0,16,2,349,7,578.52,0,0,0,0,1
eafe965b-638e-4c3a-9fcf-63baa17d90ca,13,Male,18,5.02,12,0,131,24,1377.31,1,0,1,0,0
267eb333-d5ef-4f02-8b02-9c8c3b9d8803,28,Female,8,3.42,21,0,111,46,2129.54,1,1,1,0,0
14ec4ae2-a203-487b-bbda-1cd9351a43df,29,Female,27,7.34,20,2,227,51,2577.73,3,1,0,0,1
86dac917-5b09-4918-a4a9-e4d4bb0aeb90,5,Female,31,15.53,12,1,70,2,125.03,0,1,0,1,0
3b6f98c8-f1a2-455e-af8b-df95dd59737d,13,Male,29,14.61,17,1,100,16,1487.63,1,0,1,0,0
c3732243-001c-4a6f-9209-69408406c305,38,Female,17,8.62,24,2,72,63,2035.23,0,0,0,0,0
d7192d8e-5074-410a-8096-077faebf4fc6,22,Female,7,4.42,11,0,101,25,3011.52,2,1,1,1,0
b7f3243e-fe5f-4ded-8b65-b2640a24a151,19,Female,31,6.71,19,2,13,26,2661.3,1,1,0,1,0
54c119f3-db43-4723-92b0-1949b0a9841f,1,Non-binary,33,20.79,3,0,103,1,39.33,0,0,1,1,0
00f70327-cafa-4122-bc58-a7217bae34eb,2,Male,39,13.87,3,0,104,3,39.92,0,0,1,1,0
ffa2b37b-a32e-4385-a4bc-6ceb823bdf6b,42,Female,22,16.91,21,3,48,63,5298.66,7,0,1,1,0
8f9aac10-2c9b-4b65-954d-d26451d100f6,18,Female,24,20.84,10,1,136,27,1721.27,3,1,1,0,0
7b84a79e-c230-4be5-848a-7f0599b08d7b,2,Female,11,3.37,0,0,100,3,429.64,0,0,0,0,0
173f8f0d-142b-4291-b971-b8df6f5c28be,11,Male,18,8.33,14,0,85,15,1695.13,0,0,1,1,0
87ce5742-d3b1-49b0-893f-a65e0e911514,4,Male,10,2.45,4,0,27,6,645.01,0,1,0,0,0
55334cb9-1ed7-4ff3-87ad-ae9ed70156ac,27,Female,13,8.36,11,1,215,39,3562.73,4,0,1,1,1
f5018134-82d3-4da7-84ed-1de15a10e90f,15,Male,8,4.34,7,0,29,23,781.2,0,0,1,1,0
2c8b7d8b-1769-4d5c-88f3-601b859a23b4,9,Female,16,15.81,15,1,27,9,1041.76,1,0,0,0,0
1a78eeab-449e-4204-9a63-a7d37125b7f6,29,Non-binary,5,1.86,22,3,51,40,3739.17,5,1,1,1,0
1eac0dd1-1b40-4e20-94c9-43f7eff6825e,43,Male,33,24.99,34,2,58,23,1050.85,0,0,1,1,0
0cf3440a-3a1a-41c0-830f-0ce466aec3a6,45,Female,11,6.58,33,4,60,56,5844.09,0,0,1,1,0
d1928903-1484-4a7b-bc47-5f0737c724ee,47,Male,17,12.28,34,0,104,92,3018.99,8,1,1,1,0
3eb85424-b7d1-4ef7-9fb8-255059af6f57,10,Female,9,5.7,10,1,99,15,1712.55,1,0,1,0,0
3e963f43-227f-4946-acf0-da7e0bcbe73b,46,Non-binary,34,25.47,34,2,122,41,2813.3,0,0,1,0,0
373c2188-ccc6-4cf9-aeab-91b59ede3781,4,Female,28,13.52,14,0,85,7,305.26,0,0,1,0,0
45a9d151-5d08-4fac-91ca-6157c7f8bde3,40,Female,23,1.47,31,0,74,36,1223.85,3,0,0,0,0
ee395ee1-e179-4736-b663-47856c0f8d6f,39,Male,15,6.76,29,4,74,46,5387.12,4,0,1,0,0
c3f2233a-9927-491e-8d6c-729a15d4456a,45,Female,29,12.59,27,0,170,63,2098.96,0,0,1,1,0
25a943b0-4751-45a0-b59d-98ba08089348,1,Female,22,10.62,10,1,186,1,77.15,0,0,0,0,0
fa6f4be6-ad28-4d9a-858c-375ca376718c,38,Female,4,1.0,16,3,36,73,8489.32,6,0,1,0,0
5bb2c33a-9842-490c-bdbc-f8a8c19d7c9e,37,Male,11,3.06,21,1,37,70,6228.84,6,1,0,0,0
ae2c14f0-2f08-4ba8-b188-d144d7676285,41,Female,30,15.94,31,3,171,38,3298.62,2,1,1,0,0
f5df2c28-7bb1-492f-a45c-9f2c06535a28,26,Female,3,1.38,22,0,27,51,5366.32,2,0,0,0,0
c3780485-fad5-4dac-b65a-1096f05efb8a,47,Female,29,17.59,26,4,78,57,2313.32,2,1,1,0,0
425efa14-e541-43a9-a0f8-6331999fbf1b,43,Male,37,10.42,33,5,63,28,3140.97,2,1,1,1,0
d6fbc57d-9452-443d-bac9-4052f7f7587b,28,Female,29,9.34,24,1,39,26,2957.24,2,1,1,0,0
8e67369c-05f2-440a-aff6-4cc4fd245bf4,9,Female,29,18.98,7,1,65,13,1500.65,1,0,1,0,0
454e6581-d231-4650-b910-6bf93bcb00e2,18,Male,2,3.87,12,1,264,9,1090.46,0,0,0,1,1
7e0e5fb8-f1a5-44e0-baf8-4b68080aeb98,30,Female,29,22.64,26,0,48,55,6486.88,4,1,1,1,0
4f914e36-4e98-4ba7-8a8f-7f4cf7289651,35,Female,29,21.68,19,2,43,61,2089.68,3,1,1,1,0
04f3981a-770c-40ec-9457-d7c5606a8813,40,Female,17,9.92,28,4,102,26,2390.18,0,0,1,1,0
1e6fc39b-789f-42f8-9946-8bb6bedb42a3,20,Female,9,7.46,19,1,79,25,1905.19,3,0,1,1,0
1287b302-0a75-4274-a483-cdb145322675,32,Male,16,9.87,27,0,35,17,673.96,1,1,1,1,0
47d2c771-b564-4375-9775-5b29e809d1a0,4,Female,25,8.48,10,1,106,3,352.63,0,1,0,0,0
9a2be255-c5b3-4f8a-a4db-732bf0a1cf87,10,Male,22,4.15,15,2,41,6,485.18,0,0,0,1,0
4f206968-1d0f-4fd1-9038-a9725fd2b473,26,Female,28,12.04,17,0,101,47,4039.53,4,0,1,0,0
149682e9-a3ff-4204-8390-b78a04442775,44,Female,35,15.15,33,0,74,46,3093.25,5,1,1,1,0
77b86a12-2476-47ca-b3c9-efb905e4f16c,24,Female,34,26.14,23,3,65,28,996.94,0,1,1,1,0
ce04379c-a935-481b-ac01-7140345ebdf4,41,Female,1,5.83,24,2,72,72,5992.1,6,1,1,1,0
0e2ba572-d950-4caa-9ebb-a2e4071682d2,38,Male,0,1.0,14,2,214,36,4208.99,5,0,1,1,1
71f6b3bc-22e3-414b-87c5-f74c09c1e812,47,Male,28,4.33,29,1,46,36,3394.55,2,0,0,0,0
9f07ab53-b8fe-4a26-9bad-0463a7ffd9bb,40,Female,14,7.83,25,3,158,50,4787.71,6,0,1,1,0
ad86a09a-d28e-4621-82cc-a811ee147929,38,Male,3,1.0,17,3,168,43,3162.97,1,1,1,1,1
2bbffab5-3d39-44ee-90d0-a871fa6adb92,46,Female,22,7.37,23,2,22,36,2821.4,2,1,0,0,0
fd0195ce-2bb3-4086-ac7c-94c7fa212674,16,Male,8,1.0,4,0,120,24,952.01,0,1,1,1,0
459100f5-c047-4d30-9537-6f794da61368,41,Female,12,5.06,22,2,163,47,4871.97,6,0,1,0,1
e8f96111-fe12-452d-bf28-daeacaf215ef,29,Non-binary,24,7.58,26,5,42,37,2438.48,0,1,1,0,0
301502be-699f-4a86-aaad-7da38bd7b430,1,Female,20,14.13,2,0,91,1,63.07,0,1,1,1,0
aefe8809-9b4d-4723-9da1-31b48581bb75,11,Female,32,13.86,11,1,58,8,874.84,0,1,1,1,0
d3869373-7e3a-4d92-8d52-62110438a87a,6,Male,36,25.49,16,0,233,10,741.48,1,0,1,0,0
2d56c57c-44a5-4fbc-96cb-13f597cc65ac,1,Non-binary,28,7.42,10,0,83,1,178.48,0,0,0,0,0
458eefe6-a0b3-43af-9b8d-42b70d1c9d52,40,Female,37,10.4,22,1,40,72,6718.21,6,0,1,1,0
ffbd4729-6bb9-4915-8790-d3bdf42c8486,8,Female,7,6.53,11,1,82,10,766.95,0,1,1,1,0
c70a6032-580b-470a-89a7-24f0dbf734fc,3,Male,19,11.47,12,0,82,4,197.16,0,0,1,1,0
228f8002-d108-40fb-9667-808afca41fa8,39,Male,27,9.72,25,0,98,40,2176.94,3,1,1,1,0
4c8f3186-814b-4c83-bce8-db0231be14cd,17,Female,1,1.0,5,0,196,8,503.59,0,1,0,1,1
a28ba753-ed40-4586-b406-8049465369b9,11,Female,18,4.17,9,1,126,11,509.5,1,1,1,1,0
d73e7aa2-1a7f-412f-ba7d-ec59f86b4fcc,27,Female,11,4.99,19,2,42,50,5167.76,1,1,0,1,0
be694404-1b21-404d-93f4-14d3f5be59b3,2,Female,15,9.56,2,0,51,3,108.43,0,1,1,1,0
46c01d56-1ab2-4058-8c77-acff8ef0a5c0,2,Female,19,13.38,3,0,80,2,115.31,0,0,1,1,0
2ff60d72-5a5a-42bd-b752-92d66472524a,30,Male,10,3.3,13,1,109,36,3565.42,2,0,1,1,0
b3a2d2b1-c876-4051-be8c-167b2aa5e24b,37,Male,6,5.08,26,1,91,58,4971.23,7,1,1,0,0
5fd50259-f5dd-4a9c-b2fe-363b240221e3,17,Male,36,15.18,10,1,122,28,1197.7,1,1,0,1,0
678bb8a6-8485-4308-afdb-bfa8ea3fe08d,4,Female,5,2.79,0,0,42,7,272.08,0,0,1,0,0
e6688d1d-6d3a-475b-a72b-9979c8354296,36,Male,15,9.74,17,1,41,32,2997.38,1,0,1,1,0
ac1f911f-9d91-4c84-9789-e0f56869b7d2,34,Female,38,23.99,27,0,123,24,1981.62,1,0,1,1,0
d7c68970-9d59-4c66-a9be-ac3ae64327a1,40,Male,39,10.71,36,5,105,73,3529.22,3,0,0,1,0
7f248f13-4a32-4288-b9a1-ed8dd26d5e67,32,Female,3,1.0,12,0,39,23,2451.72,1,1,1,1,0
45ad8502-135c-4d35-a00f-17f442e716a6,46,Non-binary,0,1.0,19,0,122,72,5796.58,0,1,0,1,1
3b0c79fc-9bc0-4c7f-9ca8-5e6cbaafb65b,38,Male,25,6.91,22,4,30,20,1021.82,1,1,1,1,0
b22355a1-a483-4c56-9ff1-9fa2d1f58761,29,Male,10,2.86,12,0,110,50,3973.27,5,1,1,0,0
8ec7cd97-470b-42a9-9fd3-0100f5c9803e,40,Female,10,10.15,24,2,28,55,3191.98,7,1,0,0,0
7f556660-33cf-42f6-9a93-28a79cdc4923,47,Female,38,13.19,30,5,93,38,3265.16,2,0,1,1,0
ea2f1704-0249-4f85-bcc4-a011d0733944,35,Female,34,25.89,30,0,226,38,2206.58,4,1,0,0,1
69e3e57a-df0d-4068-85e4-5f9eb75a3500,9,Female,8,3.53,11,1,48,13,1483.76,0,0,1,0,0
88ad838b-fc59-4db2-a01b-2305b74393aa,42,Female,32,14.32,33,4,44,60,1894.65,4,1,1,0,0
5ad515dd-71f1-4f7c-a7b6-3181dc7b2020,43,Female,24,8.39,32,1,82,31,2506.59,0,0,1,0,0
bf28dbc9-59cd-44b3-bc1f-b05ef470ddfb,1,Female,13,6.63,0,0,157,1,96.79,0,0,1,0,0
710e7dcc-27f0-4358-8864-26431018720e,6,Female,6,4.01,0,0,249,4,406.9,0,0,1,1,1
bf7aebda-8472-44cc-809b-4eb1cf0466bf,24,Male,21,12.48,20,0,118,23,1890.93,1,0,0,0,0
4bb4cf8d-64eb-485a-81d6-bcb7d5576a0c,36,Female,15,11.16,28,0,21,19,1726.14,0,1,0,0,0
5c2a3603-67f3-4f28-8786-2cb8ddd6c7d5,13,Female,9,9.34,14,2,42,13,556.33,1,0,1,1,0
7ad95e72-284e-422a-9e8a-c931df4646ae,17,Female,16,6.11,19,2,89,22,2558.54,1,0,1,1,0
0e76e952-c4b7-49ac-9c07-298d1ace1e06,47,Female,12,8.64,20,1,83,79,8166.34,4,1,1,0,0
74eb79ad-f682-4242-9e29-aa177829a8bf,12,Male,18,5.98,10,1,35,6,467.47,0,1,0,1,0
34c5f6c5-e094-4c94-a9cb-d8e2b22d50b6,5,Female,36,14.57,4,0,28,2,87.2,0,1,0,0,0
b64364eb-f7f8-4e16-ad33-653aeca26508,12,Female,29,4.51,20,2,74,16,1922.71,0,0,0,1,0
faa0ac8e-22bb-4791-8d36-8a76c15d30bd,28,Male,37,25.92,22,1,29,32,2201.7,4,0,0,1,0
0a087719-077f-4287-a2bf-309a7acd3cc0,29,Female,33,22.04,19,2,113,24,1576.37,1,0,0,1,0
8d8ecc18-d041-4b9b-91ab-26e345793f0c,42,Female,39,6.68,28,5,62,40,2259.42,1,0,1,1,0
ee69c4c3-b07f-4acd-bb84-fb10cf723452,39,Female,6,4.27,28,4,67,43,4396.3,0,0,1,1,0
9d3e1499-909e-4a8d-b130-15b59c937a72,29,Female,19,11.71,18,3,20,17,881.83,1,0,1,0,0
4243e335-0aeb-4c6c-8009-62a34c0a3406,41,Non-binary,3,1.0,17,0,29,32,1439.81,1,0,1,1,0
53357ef9-c819-44c6-97be-3735df7fdb86,37,Male,38,7.15,24,1,98,39,4389.06,2,1,1,0,0
c3937007-64d5-4477-a14c-b473598c3a37,44,Male,25,9.14,25,3,125,86,8861.27,7,0,0,0,0
0751879b-e540-4d37-b8a9-9d6db47837ce,38,Male,4,1.75,19,1,179,50,2756.65,5,0,1,0,1
2a9c7ae0-ff8b-4928-ac52-9436c4a3886d,30,Male,29,9.14,21,0,31,57,5724.79,0,1,1,1,0
940e9b94-c970-4120-8e4d-d732d24bd3ad,41,Male,8,4.77,23,1,33,47,3263.3,2,0,0,1,0
909e7442-9a05-4621-9ed2-d23033cfd0a6,33,Female,37,26.05,20,0,75,47,2904.42,0,0,0,1,0
1ddb7411-0293-443d-a681-674786a9f851,29,Male,23,10.68,22,0,100,14,1017.24,1,1,1,0,0
37613539-2d00-40f6-9b11-e8db87bb831f,34,Female,34,22.8,20,3,41,57,3425.34,4,1,1,1,0
4fcbad54-3153-40f2-a514-a0ae418ea8d1,21,Non-binary,19,9.37,17,1,62,37,2222.17,0,0,0,1,0
68329751-3cf6-4d4b-bf62-2d0030ff7825,32,Male,38,14.55,22,0,189,38,2702.96,2,1,1,0,0
ce195eef-6bc9-4b3a-ab5f-94fd57795529,25,Male,18,13.81,16,1,56,45,3967.72,1,0,1,0,0
49813235-df6a-4967-9568-14d4382b2d0a,31,Male,30,11.34,29,2,78,36,3256.43,2,0,1,1,0
465392e9-d06d-413a-b4cc-1e29d8c228bf,20,Female,18,11.35,20,0,155,17,1268.81,1,0,0,1,0
89358ff0-0ce7-4eec-a21b-a5853be7bb4c,15,Female,18,5.61,12,1,86,9,799.59,0,0,0,1,0
453ad79e-80dd-4089-aa1d-cbd3f9e58d78,15,Female,19,7.12,8,0,265,7,576.11,0,1,0,1,1
9b414bbc-7609-40c7-aeb7-67b57dcab601,10,Female,23,15.44,17,2,87,17,614.98,2,0,0,0,0
9d30d1b2-04c8-482e-8841-150364756ff8,12,Female,3,2.93,6,0,290,11,1117.41,1,1,1,1,1
87dd1f25-c59e-4964-a2bc-7498fda95023,36,Male,31,7.35,22,3,77,27,1996.42,3,0,0,1,0
7dd900e7-8d86-44a8-bcf1-92742a60a6dc,40,Male,1,1.0,23,2,118,47,4414.87,1,0,1,1,0
c494e1eb-eb60-4b34-83bb-e28f6687de02,43,Male,2,3.53,30,1,105,50,1564.79,2,0,0,1,1
15d12b70-4bde-4d20-b5c3-bed3f179e02e,7,Male,15,11.62,8,1,110,11,755.02,0,0,0,0,0
e62104a7-418d-4721-a321-5a9a03e736b0,36,Male,14,8.57,27,3,22,60,3564.24,4,1,1,1,0
62f472c7-ab92-45f2-9b2f-1ef687db5cbf,20,Male,25,18.37,21,4,239,17,1416.63,1,1,1,0,0
95f22b28-e6d2-4832-8403-c597d2bbea92,42,Female,25,6.27,28,3,46,40,2323.68,5,0,1,1,0
e2e56451-b7ad-4780-bcc6-ed0982f9a03b,16,Female,4,1.0,5,0,62,17,1536.79,1,0,1,0,0
edcb277d-fde1-427d-8418-a210e6087528,39,Female,14,5.88,21,3,182,43,4318.14,4,0,0,1,1
168f5866-9348-4140-a280-f4bdc7920467,46,Male,5,1.0,33,0,44,51,4899.64,1,1,1,1,0
ab493f5a-61ba-4e30-ac36-f68f9af4bad5,7,Female,32,13.39,9,1,237,12,849.22,1,0,0,1,0
0d615112-a760-440c-b74b-2e15c3fbe341,21,Female,14,1.0,18,2,124,20,2308.67,0,0,1,0,0
c8bc9f0e-aac1-49cf-b422-694c6f7d6c8f,36,Female,36,10.91,25,3,39,20,523.28,2,0,0,0,0
54b8e6de-3779-489f-beb8-22c412c673cb,39,Male,34,25.94,22,3,61,68,6581.94,5,1,1,1,0
bd036f74-15aa-48d8-9211-6de97f972060,43,Male,22,11.77,30,1,99,79,7133.73,5,0,1,1,0
07fe3286-1ff7-400d-8a6f-6d79d0549dad,18,Male,31,16.96,20,1,26,27,2356.68,1,1,0,1,0
c1810a09-8d98-4df6-858d-5620916ebbe7,38,Female,15,11.18,24,2,105,55,2017.1,1,1,1,0,0
fbbe6444-769e-4456-973b-e2ae33206bcc,9,Female,24,6.05,11,1,21,7,828.68,0,1,1,1,0
1854e51f-72a3-4c7e-a02c-37664baaabcf,3,Female,22,6.67,11,1,11,4,360.14,0,0,0,1,0
e08fb2d7-8be8-4f41-83c9-8545f0f9a784,22,Female,4,1.0,6,0,134,23,1651.59,2,1,1,0,1
ff81e8d0-cb05-4aae-8cd8-9136164e10a2,14,Female,2,1.0,16,0,77,14,1654.77,0,1,1,0,0
8e1e5b02-06ef-46f6-8186-373b0ac14afb,16,Male,13,4.73,11,0,178,29,1806.41,2,1,1,1,1
41d27c58-1c83-46c4-b63a-4c9b8d5855af,23,Male,26,13.89,25,0,20,21,1500.99,2,1,1,0,0
8449d8d4-7520-49f5-b09d-be695b437c03,47,Female,30,19.18,32,1,88,45,3787.99,1,1,0,1,0
4c71a427-98db-4ab3-923f-084c9ff581d6,28,Male,28,9.06,18,2,81,30,2951.31,1,1,1,1,0
142c5128-c48b-4b97-befc-7ed57111d054,24,Female,32,9.27,15,0,8,36,2025.84,3,0,1,1,0
98d04adf-00dd-448d-b51d-5a8a3e66ed16,12,Female,27,16.95,6,1,112,20,754.94,2,1,1,0,0
46dc1f79-9ced-4866-9e16-058f60c3ce4e,8,Female,33,11.0,18,2,114,10,1058.11,0,1,1,0,0
af699310-7f08-43db-9382-0d635d5dbeae,3,Male,16,4.56,10,0,51,1,133.18,0,1,1,1,0
3d47220a-a558-47fa-8081-af2cf5b1c967,6,Female,3,2.96,12,0,61,4,203.86,0,0,1,1,0
afba8619-3bb5-4063-a673-11d64974c7f2,1,Female,3,3.35,0,0,93,1,20.0,0,1,1,1,0
4cbe83ba-bfb1-4064-a716-c8317383c707,28,Female,33,10.48,17,0,101,47,2143.85,5,0,0,1,0
511c515c-4f74-48c7-9b01-b462010b338b,41,Male,1,4.1,24,0,92,26,1893.55,3,0,0,1,1
65a02b0d-c2d0-4344-ab5f-0152290a4a7b,12,Female,13,6.32,11,1,65,18,964.21,0,0,1,1,0
96e6515c-6e35-41fc-af80-8e145fdd97da,5,Female,27,4.99,12,0,34,6,552.12,0,1,0,1,0
d5b54cda-9965-4fc0-9219-d0b16e847b2b,1,Male,8,6.46,0,0,113,1,35.72,0,0,1,1,0
533404ca-dc57-4f05-8f35-42bc7f213df4,36,Female,36,14.92,30,5,30,25,1060.09,0,0,1,0,0
4ac7acdf-b1a8-406c-812f-fd30c2e4d83d,16,Female,12,6.87,17,3,47,12,1375.19,1,0,1,1,0
8a1a7704-3d62-4504-9333-34aef7d325ac,22,Male,25,9.21,20,3,24,27,1108.71,1,1,1,1,0
86433c16-95cb-44f1-acb4-83beeb2971a1,46,Male,14,1.99,26,2,72,43,2971.73,3,1,1,0,0
588fa247-bb7e-4566-9d95-ca4055c413b6,2,Female,15,5.85,0,0,110,1,51.65,0,1,1,1,0
0b4fb690-3f3e-4108-a78d-d01667194175,26,Female,8,4.98,12,2,197,43,1872.4,5,0,0,1,1
09f433a3-e668-43dc-9aea-49846eb5ee37,43,Male,34,20.56,36,2,72,85,5072.26,7,0,1,1,0
760e3305-a745-4ee4-b786-676333b97e37,30,Female,5,1.0,16,0,40,46,3904.15,4,0,1,0,0
9a86c2eb-5cd0-4393-8221-bf5b15a3a03a,27,Male,34,21.79,20,1,59,40,2353.79,0,1,1,1,0
fec74525-7c39-4f91-bab5-549ec8448124,20,Female,29,13.3,10,1,67,18,1709.2,2,1,1,1,0
c5860a00-54b9-4f5b-a0da-d9ead3edc921,9,Female,19,17.02,14,2,92,13,610.08,1,0,1,1,0
88ed029c-21f4-42a1-8135-6a6fa297018b,4,Female,34,23.1,12,2,68,7,393.54,0,0,1,1,0
04707060-93d1-4240-80b9-6358eb483843,8,Female,17,5.19,9,0,111,6,130.32,0,0,0,1,0
1b13844d-64ac-454a-af09-bdf1fa546bb5,16,Female,35,26.47,23,1,105,19,1238.53,2,0,0,1,0
32cf25de-4d5c-4391-bd65-ec85dcff1329,14,Female,26,16.85,13,1,89,21,1827.76,0,0,1,0,0
173c1cf2-2e5a-4a09-b300-daac9b620e51,26,Female,20,3.85,17,2,39,49,5801.77,5,0,1,0,0
fa6c0dea-4820-48a0-8512-791e838666fb,22,Female,21,1.0,20,1,52,37,2210.58,2,0,1,0,0
78b95725-0c82-408b-af65-7f910b25cb0f,9,Female,23,6.29,17,2,74,6,186.47,0,1,1,0,0
e7708ea6-fc19-40d9-a95c-930730116dfc,24,Female,12,6.71,15,0,84,28,2709.32,2,1,1,1,0
b5395521-b5f8-4d6c-a351-a2727c1ce9ab,26,Male,39,14.73,18,1,78,40,2781.95,3,1,0,1,0
e09bb028-9775-4cb1-ba37-89fa4fc9ba19,23,Female,2,2.95,6,0,248,31,2047.72,3,1,1,0,1
57ca30da-9dcb-4281-a08f-41d9957e4122,14,Male,39,19.52,10,1,173,8,540.12,0,0,1,0,0
7cc7aa8e-05bd-4ccb-86f0-fba2a957e193,35,Non-binary,11,6.54,25,2,51,29,2302.56,1,1,1,1,0
9eafad03-d713-425f-9f83-357cc48478c7,26,Male,34,16.39,28,0,173,15,1525.6,0,1,1,0,0
8391befa-52fe-47ba-9d79-d8a6fed66724,17,Male,38,7.66,25,3,39,29,2964.8,0,0,1,1,0
28ec4230-cc49-4c78-9a34-b21964074a9f,13,Male,35,18.97,22,4,69,7,755.16,0,0,1,1,0
80e28666-0f9a-45f4-94de-e7426f59e124,15,Female,31,10.52,9,0,142,26,1219.03,1,1,1,1,0
412b87a5-f969-41fc-b1f8-f3ce872d9db8,28,Female,7,3.24,16,0,79,53,5514.0,6,0,1,0,0
4b26c7fd-fb9b-4719-97c5-2031d4c66fe6,33,Male,36,7.45,29,5,88,60,2016.02,0,1,1,0,0
410e91db-4656-461c-84a3-9b4f10c66ee5,19,Male,17,3.08,21,1,108,27,2895.29,2,0,1,1,0
94438185-0e92-4a77-af3e-e23106f4f7b7,27,Male,16,3.21,19,1,151,29,2917.54,3,0,1,1,0
1f9e4cf0-7102-450d-adff-16b7097a933b,40,Female,28,7.93,28,3,146,68,3572.59,5,0,0,1,0
44a606cd-2788-4630-ba51-de1d683bf7fe,33,Male,8,6.35,13,2,77,33,3235.36,3,0,0,1,0
71649a08-0452-45af-97f0-254257ab06ed,17,Male,19,9.6,18,0,16,17,1776.29,0,0,0,1,0
9862624b-839b-4ffe-a8a7-62778f429ea2,7,Male,19,14.03,6,1,64,9,255.98,0,0,1,1,0
d4a98137-0c9b-4e84-88e2-8b6a5ae0c0f8,28,Male,32,18.46,28,2,111,29,1614.93,1,0,1,1,0
6f622fe6-bd0f-4341-a92e-0f9b50251697,37,Female,18,6.42,27,3,76,42,4571.44,2,1,0,1,0
70918b5a-69eb-4498-8808-3bc472926fff,2,Male,20,7.43,12,1,94,1,84.81,0,0,1,0,0
0c8b2423-0658-40c5-b2b8-762841a0f4aa,45,Female,30,9.14,33,2,37,39,1654.95,1,1,0,0,0
de40a408-3a35-4332-8ff0-691839288a44,35,Female,38,29.84,32,2,131,58,4578.52,5,1,1,1,0
97c16e61-fc35-4986-8234-860fbfa41aed,19,Non-binary,11,5.81,17,2,119,14,899.59,0,0,0,1,0
607e3033-2842-4609-b560-d29f0bc1f908,45,Male,19,6.31,30,1,97,42,3776.05,5,0,0,1,0
4967ff82-fc32-41ef-a481-26b61b35f134,21,Male,5,6.31,12,1,37,29,2396.83,3,1,0,1,0
e1249336-661a-4202-9253-37c6c5a20084,43,Female,12,8.5,19,1,137,25,2568.38,1,0,1,1,0
c23f5b4c-c098-42f7-91f6-bd722931392b,26,Non-binary,15,1.0,15,2,65,38,2800.58,0,0,0,0,0
6ae34818-c79a-46b7-931b-ab9df29f240d,27,Female,17,7.25,16,1,61,14,816.49,0,0,1,0,0
209a195d-a9fc-4029-ac1a-db41b90041a9,19,Male,25,15.61,19,0,85,15,599.63,0,1,0,1,0
1c6d6665-5dd1-4cf3-ae17-58d18a1cf20f,18,Male,13,4.64,17,0,60,20,1693.76,0,0,0,1,0
d022b4be-ea89-4700-922d-f47e652cd0ea,18,Female,18,3.66,16,1,193,20,2401.09,1,0,1,1,0
977750ff-55e5-4ef3-b3a8-019ce7523db8,31,Male,8,8.07,17,0,153,21,1771.91,0,0,1,1,0
